pair_id,conversation_root_id,customer_tweet_id,customer_author_id,customer_text,customer_created_at,brand_tweet_id,brand_author_id,brand_text,brand_created_at,intent
1298047_1298046,1298047,1298047,423355,"Dear @115888 if I wanted to listen to 4 straight tracks of the same artist I would have the decency to search the name, not your shuffle",Thu Oct 26 22:24:33 +0000 2017,1298046,SpotifyCares,"@423355 Hey Gui! Sorry to hear that. Can you let us know your device, operating system, and Spotify version? /AP",Thu Oct 26 22:41:18 +0000 2017,content_metadata_playlists
1801863_1801862,1801863,1801863,541401,Hey @115888 why isn't the DVSN record available for streaming in Norway? Only four of thirteen tracks available 😓,Fri Oct 13 09:14:53 +0000 2017,1801862,SpotifyCares,"@541401 Hi Kristoffer! We’d love to have all of their stuff available, but we have some info about content here: https://t.co/0i8GpimuDa /NY",Fri Oct 13 09:58:07 +0000 2017,content_metadata_playlists
2395941_2395942,2395939,2395941,689696,"@SpotifyCares also.. if you can't recognize your own links what i wrote in first tweet and i have to dig links for you, that is called amateurism... ""album/10T9Ym4PQ28poilOtoUT7O"" ""artist/55Of1EYV7uMJ7VDBG2TpxA"" there is only https://t.co/Xeo0zJ8932 missing but those links are correct",Thu Nov 16 10:59:26 +0000 2017,2395942,SpotifyCares,@689696 Sorry to hear you feel that way. Rest assured that all of these were passed on to the relevant folks /PL,Thu Nov 16 11:59:21 +0000 2017,content_metadata_playlists
2320572_2320571,2320572,2320572,523514,Requesting @115888 to release @4708 new album,Mon Nov 13 12:53:06 +0000 2017,2320571,SpotifyCares,@523514 Hi there. We've sent a DM your way. Check your inbox /AY,Mon Nov 13 13:53:02 +0000 2017,content_metadata_playlists
2929812_2929811,2929813,2929812,680338,@SpotifyCares Real Artist in Track: https://t.co/Nsy4zoqMYl Artist Track is Currently Attributed to: https://t.co/CF6f2aY9qZ Song Link: https://t.co/nXF0q3L2Vp,Wed Nov 29 06:44:36 +0000 2017,2929811,SpotifyCares,@680338 Thanks. We'll get this reported. Great detective work! https://t.co/LpsmyUtme0 /LO,Wed Nov 29 06:50:57 +0000 2017,content_metadata_playlists
699078_699077,699078,699078,286747,"Dear @115888, sort your fucking shuffle out. https://t.co/QwFD0YxGde",Sun Oct 15 09:32:46 +0000 2017,699077,SpotifyCares,@286747 Hey! We’ve recently made some improvements to our shuffle algorithm. We’d love to hear your feedback here: https://t.co/T3vZnSL3od /PB,Sun Oct 15 14:12:46 +0000 2017,content_metadata_playlists
1963119_1963120,1963121,1963119,582073,@115888 Not sure if it does it for any other artists. Currently not for anything in my library💁‍♀️,Tue Oct 31 01:03:28 +0000 2017,1963120,SpotifyCares,"@582073 2: Things soundtracks. Not to worry, we'll pass on your feedback to the right team. Drop us a tweet if anything else comes up /MT",Tue Oct 31 01:21:16 +0000 2017,content_metadata_playlists
2820149_2820147,2820149,2820149,786039,@SpotifyCares I get hacked. Follow your lame “help” feature that doesn’t actually help. Takes hours to resolve. Lose all of my playlists and albums and remaining paid days in my cycle and no reply from you. See if @1629 is available. Would make more sense. 🙄,Mon Nov 27 00:58:01 +0000 2017,2820147,SpotifyCares,"@786039 Sorry you feel that way. We've just sent you a DM, so check your inbox /RH",Mon Nov 27 06:22:36 +0000 2017,content_metadata_playlists
1784780_1784778,1784780,1784780,536251,hey @116130 is there anywhere we can see reasons for why albums are removed? Can't rely on your service anymore.,Wed Oct 11 11:53:13 +0000 2017,1784778,SpotifyCares,@536251 Hey there. Sometimes content gets temporarily removed because of licensing changes. Hopefully we'll have your favorites back soon! /CB,Wed Oct 11 12:28:30 +0000 2017,content_metadata_playlists
2466906_2466908,2466905,2466906,705873,"@SpotifyCares My account is set to USA, but i keep searching and i think is not an @115888 issue. This google search shows the track is not in the album it was supposed to be: https://t.co/yn4qfZw3oY",Sat Nov 25 23:34:59 +0000 2017,2466908,SpotifyCares,@705873 Got it. We can confirm the song was temporarily removed because of licensing changes. Hopefully we'll have it available again soon! /MT,Sat Nov 25 23:45:05 +0000 2017,content_metadata_playlists
2215921_2215920,2215921,2215921,200590,@SpotifyCares why can’t I see the new Taylor Swift album😭,Fri Nov 10 05:20:55 +0000 2017,2215920,SpotifyCares,"@200590 Hi Jared! We’d love to have all of Taylor's stuff available, but we have some info about content here: https://t.co/0i8GpimuDa /NY",Fri Nov 10 06:23:42 +0000 2017,content_metadata_playlists
2898321_2898320,2898321,2898321,802992,Someone @115888 hear me: the one place I would LOVE a newsfeed is on your platform. I'm somehow always late to tour announcement and album drops. BLESS the new @111188 though.,Tue Nov 28 15:43:51 +0000 2017,2898320,SpotifyCares,"@802992 Hey Maggie, we can see how that’d be handy. Thanks for taking the time to reach out – your feedback's been noted 📝 If you need anything else, don't hesitate to give us a shout /DI /DI",Tue Nov 28 17:14:33 +0000 2017,content_metadata_playlists
1964687_1964686,1964687,1964687,582452,"@3493 so like, why did y’all remove sarah geronimo’s Christmas album? I’ve been waiting all year to listen to it again. 😒😔",Tue Oct 31 06:02:02 +0000 2017,1964686,SpotifyCares,@582452 Hi there. Sometimes content gets temporarily removed because of licensing changes. Hopefully we'll have it available again soon /JU,Tue Oct 31 06:22:00 +0000 2017,content_metadata_playlists
1654756_1654755,1654756,1654756,505036,Been getting a lot of recommended French artists on my Spotify???? What's up @115888,Mon Nov 06 01:14:09 +0000 2017,1654755,SpotifyCares,@505036 Hey Perdo! Can you DM us your account's email address or username? We'll take a look backstage /MT https://t.co/ldFdZRiNAt,Mon Nov 06 02:59:35 +0000 2017,content_metadata_playlists
2736541_2736536,2736541,2736541,766862,very confused atm. i'm listening to an FFDP album on @115888 and this song is on: https://t.co/385PHThNfV except it's very clearly Bad Company. the track labeled as Bad Company (https://t.co/No1xPvx7Of) is actually War is the Answer. pls fix @SpotifyCares,Mon Nov 20 17:19:26 +0000 2017,2736536,SpotifyCares,"@766862 Hey there! We've checked it out, and everything seems to be fine on our end. Could you try logging out and logging back in again? That should fix the issue. Let us know how it goes 🙂 /KA",Mon Nov 20 18:47:04 +0000 2017,content_metadata_playlists
590134_590133,590134,590134,259551,"Yo @115888 I think you should looking into adding Slade’s albums over 900,000 are waiting #sladeonspotify https://t.co/jKQ5BEKYqb",Sun Dec 03 12:27:40 +0000 2017,590133,SpotifyCares,"@259551 Hey there! We’d love to have all of their stuff available, but we have some info about content here: https://t.co/1dgftcFtzc /DB",Sun Dec 03 16:43:44 +0000 2017,content_metadata_playlists
1109419_1109418,1109419,1109419,381818,so confused. why is Bashy's Chupa Chups album not on Spotify anymore? allow it,Sun Oct 08 09:38:44 +0000 2017,1109418,SpotifyCares,"@381818 Hey there! Fingers crossed we'll be able to have it back soon, but there's info about Spotify content here: https://t.co/0i8GpimuDa /TC",Sun Oct 08 11:22:39 +0000 2017,content_metadata_playlists
337844_337843,337844,337844,196640,@SpotifyCares this is not a @16355 album. https://t.co/V1nM0MJ35B,Sat Oct 07 20:53:58 +0000 2017,337843,SpotifyCares,@196640 Thanks. We'll get this reported. Great detective work! https://t.co/LpsmyUtme0 /MT,Sat Oct 07 22:28:52 +0000 2017,content_metadata_playlists
1269726_1269725,1269726,1269726,417286,The new @115888 update is gross the way it zooms up on album covers.,Thu Oct 26 13:19:22 +0000 2017,1269725,SpotifyCares,"@417286 Hey Colm. What's happening exactly? Could you let us know the device, operating system, and Spotify version you're on? /AY",Thu Oct 26 14:01:47 +0000 2017,content_metadata_playlists
158956_158958,158955,158956,152546,@SpotifyCares Wondering why Loreens new cd Ride are not available on for spotify france?we have 2 singles and the ep from this summer.i have had the same problem with new music from other swedish artists before..,Fri Nov 24 22:02:08 +0000 2017,158958,SpotifyCares,"@152546 We understand. Fingers crossed we'll be able to have Loreen's Ride in France soon, but there's info about Spotify content here: https://t.co/0i8GpimuDa. For anything else, we're just a tweet away /LS",Fri Nov 24 22:48:56 +0000 2017,content_metadata_playlists
2641115_2641114,2641115,2641115,393491,@SpotifyCares any update on when the Taylor Swift album is coming to Spotify?,Fri Nov 17 21:56:38 +0000 2017,2641114,SpotifyCares,"@393491 Hey Demi! Taylor Swift's 'Reputation' isn't available to stream just yet. For now, check out the singles: https://t.co/3h0TnPFdBC /AN",Fri Nov 17 21:59:39 +0000 2017,content_metadata_playlists
228091_228090,228091,228091,170383,@115888 : Dear Mr. Spotify your shuffle feature is not random.,Mon Oct 16 15:44:35 +0000 2017,228090,SpotifyCares,@170383 Hey Ted! Can you give us more info about what's happening? We'll see what we can suggest /KL,Mon Oct 16 18:05:43 +0000 2017,content_metadata_playlists
351724_351725,351723,351724,199661,@SpotifyCares Yey you did it!Thanks a lot.Any luck that you can also include these albums by @15994? They were all released under @15992 https://t.co/p8ukBykH6a,Sat Oct 14 05:32:10 +0000 2017,351725,SpotifyCares,"@199661 No worries! We’d love to have all of her stuff available, but we have some info about content here: https://t.co/0i8GpimuDa /NY",Sat Oct 14 10:41:45 +0000 2017,content_metadata_playlists
2175400_2175399,2175400,2175400,637762,@115888 You have SCANDAL but sadly not their best album yellow available in Germany :-(,Thu Nov 09 14:25:50 +0000 2017,2175399,SpotifyCares,"@637762 Hi there! Fingers crossed we'll be able to have it soon, but there's info about Spotify content here: https://t.co/0i8GpimuDa /DV",Thu Nov 09 14:47:06 +0000 2017,content_metadata_playlists
1872865_1872864,1872865,1872865,559237,@115888 I would appreciate it if things like Dark Horse didn’t play when I hit shuffle on Harry Styles’ album. Thank you.,Fri Oct 20 03:59:35 +0000 2017,1872864,SpotifyCares,@559237 Hey Morgan! Could you let us know your account's email address or username via DM? We'll check backstage /RK https://t.co/ldFdZRiNAt,Fri Oct 20 05:20:37 +0000 2017,content_metadata_playlists
978490_978488,978490,978490,352064,"@115888 So, is there an actual shuffle function that is random? Pure random is what i need, for without i can't have a mix that is mixed.",Wed Oct 11 19:24:19 +0000 2017,978488,SpotifyCares,"@352064 Hi Gustav! The cavalry's here. Just to check, are you using Spotify Connect when shuffling playlists? /AU",Wed Oct 11 19:58:18 +0000 2017,content_metadata_playlists
1915676_1915675,1915676,1915676,570610,@115888 can you add @15102 - The Warm Up Album to Spotify please!!🙏🏽 https://t.co/N0XQU2rMos,Thu Oct 26 01:10:45 +0000 2017,1915675,SpotifyCares,@570610 Hey there! Sometimes content isn't available because of licensing: https://t.co/MEjmIRL2eB. Hopefully we'll have it available soon /AP,Thu Oct 26 01:22:08 +0000 2017,content_metadata_playlists
2095074_2095073,2095074,2095074,618955,"@SpotifyCares hi, why is NU EST’s Sleep Talking removed from their artist page?",Wed Nov 08 08:56:28 +0000 2017,2095073,SpotifyCares,"@618955 Hey! Hopefully we'll be able to have it to you again, but there's info about Spotify content here: https://t.co/0i8GpimuDa /KM",Wed Nov 08 09:15:58 +0000 2017,content_metadata_playlists
2487414_2487413,2487414,2487414,710433,"@115888 needs to redesign how they display an artists discography. Only 5 songs and then it’s trolling through every album pressing back a thousand times to find a song, annoying af",Wed Nov 15 16:00:23 +0000 2017,2487413,SpotifyCares,@710433 Hey there! We can see how that’d be handy. Thanks for taking the time to reach out - your feedback's been noted 🙂 /JI,Wed Nov 15 16:20:21 +0000 2017,content_metadata_playlists
2378278_2378277,2378278,2378278,685882,@115888 PLEASEEEEE put @167274 acid rap album on!! It’s been so long now,Tue Nov 14 03:30:07 +0000 2017,2378277,SpotifyCares,"@685882 Hey Cassidy! Fingers crossed we'll be able to have it soon, but there's info about Spotify content here: https://t.co/0i8GpimuDa /RH",Tue Nov 14 03:57:41 +0000 2017,content_metadata_playlists
2158577_2158576,2158577,2158577,505895,@117153 The reason why I am saying this is because most the albums from artists have been removed and I want the albums. I want it started with the 1st album and the year it was released to the albums from 2017. Thanks.,Thu Nov 09 03:46:19 +0000 2017,2158576,SpotifyCares,"@505895 Hey Dushan! We’d love to have all of the artists' stuff available, but we have some info about content here: https://t.co/0i8GpimuDa /AR",Thu Nov 09 04:01:14 +0000 2017,content_metadata_playlists
1561621_1561620,1561621,1561621,482411,@SpotifyCares please put the vault/greatest hits album from def leppard on there please do it before apple music can,Sat Nov 04 09:13:05 +0000 2017,1561620,SpotifyCares,"@482411 Hey! We’d love to have all of their stuff available, but we have some info about content here: https://t.co/0i8Gpi4TeA /DR",Sat Nov 04 09:44:29 +0000 2017,content_metadata_playlists
1109718_1109720,1109717,1109718,381883,"@SpotifyCares Can you confirm or deny that the ""next track"" button is used as a signal for my Discover Weekly?",Tue Oct 24 01:21:15 +0000 2017,1109720,SpotifyCares,@381883 We're sorry that we don't have any more info if skipping tracks are also basis for coming up with your Discover Weekly /JU,Tue Oct 24 01:44:04 +0000 2017,content_metadata_playlists
2442014_2442015,2442014,2442014,700300,"@115888 @117168 @SpotifyCares very much enjoy the Discover Weekly feature, but think it could be much improved if users had option to remove/👎 songs they don't like, which could then inform future weeks' playlists (fewer songs from those artists, etc)",Tue Nov 14 23:22:39 +0000 2017,2442015,SpotifyCares,@700300 2: You can also vote for the official idea here: https://t.co/llJeAWnvFA /KB,Tue Nov 14 23:27:51 +0000 2017,content_metadata_playlists
620378_620379,620377,620378,267245,"@SpotifyCares Said songs /albums are all free and easily available on every famous streaming service like Saavn, YouTube etc. Also on some mp3 songs websites",Wed Nov 22 17:43:02 +0000 2017,620379,SpotifyCares,"@267245 We don't have any info on this right now, but we'll let the right team know it's something you'd like to see. If you have questions, give us a shout /XF",Wed Nov 22 17:54:06 +0000 2017,content_metadata_playlists
1079431_1079430,1079431,1079431,156304,"@SpotifyCares hello, this track has a typo. It says 'I?m', when ofc it should be 'I'm' https://t.co/vFYXQNn98N",Mon Oct 23 16:16:27 +0000 2017,1079430,SpotifyCares,@156304 Thanks. We'll get this reported. Great detective work! https://t.co/LpsmyUtme0 /DF,Mon Oct 23 19:34:19 +0000 2017,content_metadata_playlists
1814352_1814349,1814356,1814352,545043,"@SpotifyCares No error, just when I press the shuffle play button to the Imagine Dragons album it does not want to play. The device is my iPhone 5SE",Wed Oct 18 02:43:06 +0000 2017,1814349,SpotifyCares,"@545043 Can you let us know which iOS and Spotify versions you're currently using? Also, does restarting help? /NQ",Wed Oct 18 02:53:31 +0000 2017,content_metadata_playlists
224420_224418,224420,224420,169626,Can someone please tell me how to start an artist radio station o.n this @115888 app on this #xboxone app ? I be damned if I see how ??,Thu Oct 05 04:31:51 +0000 2017,224418,SpotifyCares,"@169626 Hey there! At this time, we're afraid this isn't possible. There's more info about this here: https://t.co/IQvWN7FkZu /NQ",Thu Oct 05 05:01:27 +0000 2017,content_metadata_playlists
2110151_2110150,2110154,2110151,622514,@SpotifyCares I tried to fill out that form and it kept rejecting the information I included. I have no idea why. I’ve given you both the artist page and the nature of the problem. Why isn’t that enough?!,Wed Nov 08 15:28:44 +0000 2017,2110150,SpotifyCares,@622514 3: issue you're experiencing? Let us know /KP,Wed Nov 08 15:54:03 +0000 2017,content_metadata_playlists
1930099_1930098,1930099,1930099,505895,@SpotifyCares Some of the albums have been removed that sung by Sri Lankan artists.,Sat Oct 28 08:15:45 +0000 2017,1930098,SpotifyCares,"@505895 Hi! We do our best. Sometimes agreements are ongoing, or can't be reached with the content provider. Hopefully we'll have them back /MU",Sat Oct 28 10:38:58 +0000 2017,content_metadata_playlists
869978_869977,869979,869978,326577,@SpotifyCares Meant to add... I still can’t access Metallica music. Seems to be the only artist this is happening with for me.,Thu Oct 19 15:14:14 +0000 2017,869977,SpotifyCares,@326577 We see! Could you try a quick reinstall for us? Just follow the steps here: https://t.co/EqisDMwZAT. Let us know how this goes 🙂 /CG,Thu Oct 19 16:08:18 +0000 2017,content_metadata_playlists
2275476_2275475,2275476,2275476,661834,did you all know @5413 Christmas album is not on @115888 😮,Sat Nov 11 03:56:26 +0000 2017,2275475,SpotifyCares,"@661834 Hey Casey! We’d love to have all of her stuff available, but we have some info about content here: https://t.co/0i8GpimuDa /LO",Sat Nov 11 06:11:38 +0000 2017,content_metadata_playlists
337855_337853,337855,337855,196644,"Since upgrading to iOS11 Spotify won’t let me shuffle my songs on my playlists, @115888 please help",Sat Oct 07 20:51:44 +0000 2017,337853,SpotifyCares,@196644 Hey Tyler! That's not cool. Does logging out > restarting the device > logging back in help? Keep us posted /RV,Sat Oct 07 22:22:18 +0000 2017,content_metadata_playlists
2773494_2773493,2773494,2773494,775182,"@115888 - Why do you have all the Air Supply albums, except the Christmas one?! It's ruining my day.",Tue Nov 21 11:49:35 +0000 2017,2773493,SpotifyCares,@775182 Hey there! We're sorry you feel that way. Music availability all boils down to licensing agreements. We have more info at https://t.co/VMrgnGpB4G. We hope this clears things up. Let us know if you have any other questions /LM,Tue Nov 21 14:11:11 +0000 2017,content_metadata_playlists
2175460_2175459,2175460,2175460,637780,I cannot believe @115888 doesn’t have Lupe Fiasco’s lasers album...My goodness Spotify @41954,Thu Nov 09 13:21:23 +0000 2017,2175459,SpotifyCares,"@637780 Hi Francis! We’d love to have all of Lupe Fiasco's stuff available, but we have some info about content here: https://t.co/0i8GpimuDa /DR",Thu Nov 09 13:47:03 +0000 2017,content_metadata_playlists
141177_141176,141177,141177,147838,"@spotifycares Your Don Ellis collection is missing ""Tears of Joy"", a key album of his.https://t.co/ktOk1j14ml",Fri Nov 24 08:12:18 +0000 2017,141176,SpotifyCares,"@147838 Hey there! We’d love to have all of his stuff available, but we have some info about content here: https://t.co/0i8GpimuDa. Hope this info helps /GK",Fri Nov 24 11:57:19 +0000 2017,content_metadata_playlists
2246026_2246025,2246026,2246026,654597,@115888 will you please fix the shuffle function? I’ve been loyal for year. Is this such a big ask? Really?,Fri Nov 10 21:47:02 +0000 2017,2246025,SpotifyCares,@654597 Hey Mike! Can you let us know what happens exactly with your Shuffle function? We'll see what we can suggest /QI,Fri Nov 10 22:22:24 +0000 2017,content_metadata_playlists
1306866_1306864,1306866,1306866,407391,"@115888 Is there a reason some albums are not complete? ""Troubadour"" by George Strait is missing from the album of the same name! Help!",Fri Oct 27 02:11:22 +0000 2017,1306864,SpotifyCares,@407391 Hey Charlie! Is this what you're looking for: https://t.co/vcDjb8H3ZY? /NS,Fri Oct 27 03:06:03 +0000 2017,content_metadata_playlists
2618533_2618532,2618533,2618533,739996,"It's almost 2018 and we still can not edit a tweet. But what really grinds my gears @156470 is, that @115888 doesn't serve album artworks in 4k! 👿 https://t.co/587ql12u6F",Fri Nov 17 14:26:17 +0000 2017,2618532,SpotifyCares,"@739996 Hey there! Thanks for your feedback. Not to worry, we'll make sure this reaches the right folks /JP",Fri Nov 17 15:06:47 +0000 2017,content_metadata_playlists
2295016_2295015,2295016,2295016,664534,"@115888 hey so this is a crisis, why do you have all of the @118062 reputation singles on Spotify but not the album? it’s an emergency, more than a want, a NEED. please. give me this album!!!!!! help a girl out, Spotify! I need you! I need this ☹️",Sat Nov 11 23:18:10 +0000 2017,2295015,SpotifyCares,@664534 Hey Tiffany! Taylor Swift's 'Reputation' isn't available to stream just yet. We'll have it available to you when it's available to us 🙂 /TB,Sun Nov 12 00:27:49 +0000 2017,content_metadata_playlists
2276878_2276877,2276878,2276878,662173,@125633 how Can i get my music on your guys playlist?! Think my new track is worthy of the list!!,Sat Nov 11 16:11:47 +0000 2017,2276877,SpotifyCares,@662173 Hi there! There's no submission process for getting on our curated playlists. You can find more info here: https://t.co/Bbt7znDEhH /BB,Sat Nov 11 17:55:14 +0000 2017,content_metadata_playlists
2627890_2627889,2627890,2627890,742214,WHY ISNT THE ALBUM ON SPOTIFY @115888 HELP,Fri Nov 17 16:08:51 +0000 2017,2627889,SpotifyCares,"@742214 Hi! Just to check, which album are you referring to? We'll take a look backstage /AU",Fri Nov 17 16:58:34 +0000 2017,content_metadata_playlists
2729377_2729376,2729377,2729377,765239,"Yeah.. I've been demanding for it for so long. Come on, @SpotifyCares. Please get 2NE1's first mini album available on Spotify. https://t.co/UNRVe8hwGm",Mon Nov 20 13:06:57 +0000 2017,2729376,SpotifyCares,"@765239 Hi there! We’d love to have all of their stuff available, but we have some info about content here: https://t.co/0i8GpimuDa /GK",Mon Nov 20 14:31:02 +0000 2017,content_metadata_playlists
1677548_1677550,1677547,1677548,510261,@SpotifyCares thanks. The forums have lots of people having the same issue for specific artists but no correlation.,Tue Oct 17 16:52:22 +0000 2017,1677550,SpotifyCares,"@510261 We've reported this, and our best tech folks are on the case as we speak. Hopefully we'll have a fix soon! /KL",Tue Oct 17 17:13:38 +0000 2017,content_metadata_playlists
1991728_1991730,1991727,1991728,589455,@SpotifyCares Artist: spotify:artist:78XLiUvZTJiY3Sj0nIZRou Invalid Album: spotify:album:5dLCJNnsjIQ6cF16XGovkU Album is by: https://t.co/snjsiuqyIJ,Fri Nov 03 05:38:41 +0000 2017,1991730,SpotifyCares,@589455 Thanks. We'll get this reported. Great detective work! https://t.co/LpsmyUtme0 🙂 /AR,Fri Nov 03 06:18:51 +0000 2017,content_metadata_playlists
2360637_2360636,2360637,2360637,325509,@SpotifyCares So I got another one for you guys. I’m assembling a OLD SCHOOL RAP playlist & I noticed you do not have Atlanta rap giants SILK TYMES LEATHER on there. Can we locate their first album? It’s called “It ain’t where ya from...it’s where ya at.” Thx,Mon Nov 13 19:29:27 +0000 2017,2360636,SpotifyCares,@325509 Hi James! We'd love to have them on Spotify. Hopefully we will in the future. Check this out: https://t.co/MEjmIRL2eB /NH,Mon Nov 13 20:42:20 +0000 2017,content_metadata_playlists
2586516_2586512,2586516,2586516,732893,@115888 add the album Sempre Lontano by Nina Zilli pls😢,Fri Nov 17 00:07:03 +0000 2017,2586512,SpotifyCares,@732893 Hey there! Is this the album you're looking for: https://t.co/qx8KxiN6So? /FR,Fri Nov 17 00:47:02 +0000 2017,content_metadata_playlists
1098960_1098958,1098960,1098960,190563,@SpotifyCares Why can't I see any tracks? Any idea? https://t.co/hPWtHiWbrq https://t.co/21knaILrmC,Mon Oct 23 20:17:01 +0000 2017,1098958,SpotifyCares,@190563 Hey! Can you DM us your account's username and email address? We'll take a look backstage /JL https://t.co/ldFdZRiNAt,Mon Oct 23 22:29:02 +0000 2017,content_metadata_playlists
1336505_1336507,1336504,1336505,287602,@SpotifyCares I am trying to find a song I listened to. I don't remember the artist or name and I can't find a song history,Fri Oct 27 15:34:34 +0000 2017,1336507,SpotifyCares,"@287602 Hmm. What device, OS, and app version are you using? Do you recall the time or date (including your time zone) you heard the song? /LP",Fri Oct 27 15:39:33 +0000 2017,content_metadata_playlists
2907365_2907364,2907365,2907365,805040,"@SpotifyCares Dear Spotify! Is there a way you can add the release date for singles and albums? If the release is new, you can see it for a limited period of time. Would be awesome if you could see this all the time through browsing the artists! Thanks ^_^",Tue Nov 28 19:37:00 +0000 2017,2907364,SpotifyCares,"@805040 Hi Christofer, nice idea! It's definitely something for the team to consider and we'll make sure it reaches them /BE",Tue Nov 28 20:16:36 +0000 2017,content_metadata_playlists
943625_943624,943625,943625,343729,@Spotifycares? On top of #playlists there is a big green button #Shuffle. That is the only choice. Most of the time I do not want to shuffle,Sat Oct 21 13:18:09 +0000 2017,943624,SpotifyCares,@343729 Hey there! Could you DM us your account's username and email address? We'll take a look backstage /DF https://t.co/ldFdZRiNAt,Sat Oct 21 16:41:52 +0000 2017,content_metadata_playlists
1345787_1345786,1345787,1345787,416158,"If y’all really care, I need a dislike button to keep artists and songs I don’t like away from my curated playlists @SpotifyCares @115888",Fri Oct 27 16:03:41 +0000 2017,1345786,SpotifyCares,@416158 Hey Chris! We can see how that’d be useful! You can vote for the official idea here: https://t.co/llJeAWnvFA. Stay awesome /ND,Fri Oct 27 16:55:15 +0000 2017,content_metadata_playlists
857645_857644,857645,857645,323679,@115888 @SpotifyCares - why on earth is there a limit (and not a huge one) on the number of albums I can have saved in my collection?,Mon Oct 09 15:20:16 +0000 2017,857644,SpotifyCares,@323679 Hey Jeremy! There's currently a 10k limit in Your Music (Songs + Albums + Artists). More info here: https://t.co/59ABtm5Ftl /SY,Mon Oct 09 16:13:25 +0000 2017,content_metadata_playlists
634354_634353,634354,634354,270403,@115888 I need Soulja Slim album “The Streets Made Me” to appear on your app ya feel me make dat happen,Wed Oct 04 19:48:32 +0000 2017,634353,SpotifyCares,"@270403 Hey There! We’d love to have all of their stuff available, but we have some info about content here: https://t.co/0i8GpimuDa /TF",Wed Oct 04 21:37:45 +0000 2017,content_metadata_playlists
1364036_1364037,1364036,1364036,437318,Coming Across Too Many Artist Folders Incorrectly having OTHER ARTIST music or profile attached to Database...itz annoying.. https://t.co/cKF79w4BwX,Fri Oct 27 20:46:58 +0000 2017,1364037,SpotifyCares,@437318 1: We're sorry you feel that way. Can you send us the links of the artists and the songs that are misplaced? You can find this on the...,Fri Oct 27 21:13:28 +0000 2017,content_metadata_playlists
2483563_2483562,2483563,2483563,709542,@SpotifyCares @115888 has been working overtime on their daily mix algorithms and they are so good. Exposed me to a dozen artists in a week,Sun Oct 29 21:36:26 +0000 2017,2483562,SpotifyCares,@709542 Hey! Thanks for the feedback – we appreciate it. We’ll get this passed onto the right team 💚 /NQ,Mon Oct 30 00:00:31 +0000 2017,content_metadata_playlists
1004036_1004035,1004036,1004036,357646,"why @38888 's new album doesn't appear on NEW RELEASE section ? plz tell me, its made me curious @SpotifyCares @115888 @116130",Fri Oct 13 16:48:23 +0000 2017,1004035,SpotifyCares,"@357646 @38888 @115888 @116130 Hi Kemal, help has arrived. Just to confirm, are you following Lenka, as well Release Radar and New Music Friday? We'll take a look /ME",Fri Oct 13 19:47:14 +0000 2017,content_metadata_playlists
2078810_2078809,2078810,2078810,614812,"My artist name is not showing up correctly on Spotify, how can we fix that? @SpotifyCares",Mon Oct 09 16:14:02 +0000 2017,2078809,SpotifyCares,@614812 Hey there! You'll need to reach out to your distributor to get this fixed up. There's some more info here: https://t.co/wljA2WvAjK /SU,Mon Oct 09 17:06:12 +0000 2017,content_metadata_playlists
937019_937017,937019,937019,342131,@SpotifyCares is there a way to show that I don't like a particular song? Several tracks winding up on my discover weekly over and over.,Wed Oct 11 01:22:22 +0000 2017,937017,SpotifyCares,"@342131 Hi! To keep Discover Weekly fresh, keep listening to more of your favorite tunes. This will mix things up /YM",Wed Oct 11 01:28:55 +0000 2017,content_metadata_playlists
2508334_2508333,2508334,2508334,457427,@117168 why did you remove the exact release dates from albums? its nice seeing an albums birthday :'(,Wed Nov 15 20:51:05 +0000 2017,2508333,SpotifyCares,"@457427 Hey there! We hear you 🎧 Rest assured, your feedback will be passed on to the right folks. If there's anything else, just give us a shout /PK",Wed Nov 15 21:51:16 +0000 2017,content_metadata_playlists
1974576_1974578,1974575,1974576,584752,@SpotifyCares Here’s the right artist page: https://t.co/I95jYaJEQI Here’s the EP that’s not appearing on my artist page: https://t.co/FBYhdoftHY,Wed Nov 01 15:57:02 +0000 2017,1974578,SpotifyCares,"@584752 Thanks. We'll get this reported. Hopefully this'll be sorted soon. In the meantime, give us a shout if we can help with anything else /MC",Wed Nov 01 16:19:03 +0000 2017,content_metadata_playlists
1780592_1780591,1780592,1780592,534961,@SpotifyCares I have questions regarding claiming my artist page on spotify. Can you help!,Wed Oct 11 20:08:42 +0000 2017,1780591,SpotifyCares,@534961 Hi David! This sounds like something for our Artist team. You can reach them here: https://t.co/p1wbtdELHu. Let us know how you get on /JI,Wed Oct 11 20:59:39 +0000 2017,content_metadata_playlists
2280529_2280527,2280529,2280529,662942,"@SpotifyCares Hello, can I change any setting so that when listening on shuffle there's no slight stutter between tracks?",Sat Nov 11 19:21:03 +0000 2017,2280527,SpotifyCares,"@662942 Hey David! To keep it seamless in between playing tracks, try using the Crossfade feature: https://t.co/mKMS0iCZE3. We hope that helps /NJ",Sat Nov 11 20:28:11 +0000 2017,content_metadata_playlists
2239746_2239745,2239747,2239746,653051,@SpotifyCares It is excluded available album?,Fri Nov 10 14:41:27 +0000 2017,2239745,SpotifyCares,"@653051 No worries, those are singles that were released so far, but hopefully we'll have the full album available soon /LP",Fri Nov 10 14:53:53 +0000 2017,content_metadata_playlists
